"State","region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index","Year","Qrtr"
"GA","South",2008,205649,128860,76789,37.3,1.398,1.328,2007,4
"GA","South",2008.25,202820,131323,71497,35.3,1.379,1.24,2008,1
"GA","South",2008.5,199375,134224,65151,32.7,1.355,1.133,2008,2
"GA","South",2008.75,195667,137010,58657,30,1.33,1.022,2008,3
"GA","South",2009,192082,139136,52946,27.6,1.306,0.924,2008,4
"GA","South",2009.25,188997,139782,49215,26,1.285,0.86,2009,1
"GA","South",2009.5,186206,139381,46825,25.1,1.266,0.82,2009,2
"GA","South",2009.75,183559,138048,45511,24.8,1.248,0.798,2009,3
"GA","South",2010,180621,135914,44707,24.8,1.228,0.784,2009,4
"GA","South",2010.25,177249,134486,42763,24.1,1.205,0.75,2010,1
"GA","South",2010.5,173545,133724,39822,22.9,1.18,0.699,2010,2
"GA","South",2010.75,169522,134831,34691,20.5,1.152,0.61,2010,3
"GA","South",2011,165723,139061,26661,16.1,1.127,0.47,2010,4
"GA","South",2011.25,162645,144249,18397,11.3,1.106,0.325,2011,1
"GA","South",2011.5,160591,149683,10908,6.8,1.092,0.193,2011,2
"GA","South",2011.75,159854,151266,8588,5.4,1.087,0.152,2011,3
"GA","South",2012,160439,151278,9161,5.7,1.091,0.162,2011,4
"GA","South",2012.25,162245,151295,10949,6.7,1.103,0.194,2012,1
"GA","South",2012.5,165223,151322,13902,8.4,1.123,0.247,2012,2
"GA","South",2012.75,169038,151359,17680,10.5,1.149,0.314,2012,3
"GA","South",2013,173431,151408,22024,12.7,1.179,0.392,2012,4
"GA","South",2013.25,178114,151469,26645,15,1.211,0.475,2013,1
"HI","West",1975.25,83813,44668,39145,46.7,0.254,0.196,1975,1
"HI","West",1975.5,83401,44975,38426,46.1,0.253,0.193,1975,2
"HI","West",1975.75,83164,45323,37841,45.5,0.252,0.191,1975,3
"HI","West",1976,83037,45971,37067,44.6,0.252,0.188,1975,4
"HI","West",1976.25,82911,47299,35612,43,0.251,0.183,1976,1
"HI","West",1976.5,82931,49005,33927,40.9,0.251,0.175,1976,2
"HI","West",1976.75,83172,51027,32146,38.6,0.252,0.167,1976,3
"HI","West",1977,83802,53253,30549,36.5,0.254,0.16,1976,4
"HI","West",1977.25,84867,55378,29489,34.7,0.257,0.155,1977,1
"HI","West",1977.5,86415,57461,28954,33.5,0.262,0.153,1977,2
"HI","West",1977.75,88308,59396,28912,32.7,0.268,0.154,1977,3
"HI","West",1978,90578,61066,29512,32.6,0.275,0.158,1977,4
"HI","West",1978.25,93311,62428,30883,33.1,0.283,0.166,1978,1
"HI","West",1978.5,96706,63612,33094,34.2,0.293,0.179,1978,2
"HI","West",1978.75,101023,64777,36246,35.9,0.306,0.197,1978,3
"HI","West",1979,106400,66105,40296,37.9,0.322,0.22,1978,4
"HI","West",1979.25,112628,67810,44819,39.8,0.341,0.247,1979,1
"HI","West",1979.5,119661,69672,49988,41.8,0.363,0.277,1979,2
"HI","West",1979.75,126863,71604,55259,43.6,0.385,0.307,1979,3
"HI","West",1980,133447,73468,59979,44.9,0.404,0.335,1979,4
"HI","West",1980.25,138694,75074,63621,45.9,0.42,0.357,1980,1
"HI","West",1980.5,141915,76559,65356,46.1,0.43,0.368,1980,2
"HI","West",1980.75,142892,77955,64937,45.4,0.433,0.367,1980,3
"HI","West",1981,141479,79318,62161,43.9,0.429,0.353,1980,4
"HI","West",1981.25,137669,80831,56838,41.3,0.417,0.324,1981,1
"HI","West",1981.5,132516,82462,50054,37.8,0.402,0.286,1981,2
"HI","West",1981.75,127724,84285,43439,34,0.387,0.249,1981,3
"HI","West",1982,125564,86395,39169,31.2,0.381,0.226,1981,4
"HI","West",1982.25,127865,88706,39159,30.6,0.388,0.226,1982,1
"HI","West",1982.5,130889,91155,39734,30.4,0.397,0.23,1982,2
"HI","West",1982.75,133584,93506,40078,30,0.405,0.233,1982,3
"HI","West",1983,136248,95520,40729,29.9,0.413,0.238,1982,4
"HI","West",1983.25,139754,96930,42824,30.6,0.424,0.25,1983,1
"HI","West",1983.5,143332,98025,45307,31.6,0.434,0.265,1983,2
"HI","West",1983.75,146316,98944,47372,32.4,0.443,0.278,1983,3
"HI","West",1984,148354,99876,48478,32.7,0.45,0.286,1983,4
"HI","West",1984.25,149864,101127,48737,32.5,0.454,0.289,1984,1
"HI","West",1984.5,150955,102427,48528,32.1,0.458,0.289,1984,2
"HI","West",1984.75,151664,103758,47906,31.6,0.46,0.286,1984,3
"HI","West",1985,152394,105049,47346,31.1,0.462,0.284,1984,4
"HI","West",1985.25,153423,106145,47279,30.8,0.465,0.284,1985,1
"HI","West",1985.5,154602,107145,47457,30.7,0.469,0.286,1985,2
"HI","West",1985.75,155982,108021,47961,30.7,0.473,0.29,1985,3
"HI","West",1986,157409,108765,48644,30.9,0.477,0.295,1985,4
"HI","West",1986.25,158858,109429,49429,31.1,0.481,0.301,1986,1
"HI","West",1986.5,160382,110016,50366,31.4,0.486,0.308,1986,2
"HI","West",1986.75,162226,110593,51633,31.8,0.492,0.316,1986,3
"HI","West",1987,164584,111227,53356,32.4,0.499,0.328,1986,4
"HI","West",1987.25,167542,111965,55577,33.2,0.508,0.343,1987,1
"HI","West",1987.5,171146,112760,58385,34.1,0.519,0.361,1987,2
"HI","West",1987.75,175579,113550,62029,35.3,0.532,0.385,1987,3
"HI","West",1988,181159,114271,66889,36.9,0.549,0.417,1987,4
"HI","West",1988.25,188115,114908,73206,38.9,0.57,0.457,1988,1
"HI","West",1988.5,196307,115563,80745,41.1,0.595,0.506,1988,2
"HI","West",1988.75,205656,116331,89326,43.4,0.623,0.562,1988,3
"HI","West",1989,216215,117331,98884,45.7,0.655,0.624,1988,4
"HI","West",1989.25,227717,118599,109118,47.9,0.69,0.692,1989,1
"HI","West",1989.5,239891,119786,120105,50.1,0.727,0.764,1989,2
"HI","West",1989.75,252788,120730,132059,52.2,0.766,0.842,1989,3
"HI","West",1990,266146,121152,144994,54.5,0.807,0.927,1989,4
"HI","West",1990.25,279647,121065,158583,56.7,0.848,1.015,1990,1
"HI","West",1990.5,292405,121224,171181,58.5,0.886,1.098,1990,2
"HI","West",1990.75,305210,122093,183117,60,0.925,1.178,1990,3
"HI","West",1991,315620,124384,191236,60.6,0.957,1.234,1990,4
"HI","West",1991.25,323213,128447,194766,60.3,0.98,1.262,1991,1
"HI","West",1991.5,328262,133584,194678,59.3,0.995,1.265,1991,2
"HI","West",1991.75,331814,138955,192859,58.1,1.006,1.258,1991,3
"HI","West",1992,334520,143610,190910,57.1,1.014,1.25,1991,4
"HI","West",1992.25,336913,146923,189990,56.4,1.021,1.252,1992,1
"HI","West",1992.5,338854,148224,190630,56.3,1.027,1.26,1992,2
"HI","West",1992.75,340812,148499,192313,56.4,1.033,1.273,1992,3
"HI","West",1993,342371,148194,194177,56.7,1.038,1.286,1992,4
"HI","West",1993.25,343257,147499,195758,57,1.04,1.291,1993,1
"HI","West",1993.5,343468,147855,195613,57,1.041,1.29,1993,2
"HI","West",1993.75,343009,148659,194349,56.7,1.04,1.282,1993,3
"HI","West",1994,342563,150055,192509,56.2,1.038,1.271,1993,4
"HI","West",1994.25,342231,152079,190152,55.6,1.037,1.258,1994,1
"HI","West",1994.5,342049,154416,187633,54.9,1.037,1.243,1994,2
"HI","West",1994.75,341576,156875,184701,54.1,1.035,1.226,1994,3
"HI","West",1995,340534,159169,181365,53.3,1.032,1.207,1994,4
"HI","West",1995.25,338856,161356,177501,52.4,1.027,1.186,1995,1
"HI","West",1995.5,336335,162907,173428,51.6,1.019,1.162,1995,2
"HI","West",1995.75,333411,164365,169046,50.7,1.011,1.134,1995,3
"HI","West",1996,329936,165977,163959,49.7,1,1.102,1995,4
"HI","West",1996.25,325813,167602,158211,48.6,0.988,1.062,1996,1
"HI","West",1996.5,321305,169644,151661,47.2,0.974,1.02,1996,2
"HI","West",1996.75,316047,171557,144491,45.7,0.958,0.973,1996,3
"HI","West",1997,310475,173026,137449,44.3,0.941,0.927,1996,4
"HI","West",1997.25,305107,173898,131209,43,0.925,0.887,1997,1
"HI","West",1997.5,301093,174235,126859,42.1,0.913,0.859,1997,2
"HI","West",1997.75,298779,174409,124370,41.6,0.906,0.843,1997,3
"HI","West",1998,297937,174731,123206,41.4,0.903,0.837,1997,4
"HI","West",1998.25,298339,175686,122653,41.1,0.904,0.836,1998,1
"HI","West",1998.5,299234,176713,122521,40.9,0.907,0.836,1998,2
"HI","West",1998.75,300252,177770,122482,40.8,0.91,0.837,1998,3
"HI","West",1999,301664,178670,122994,40.8,0.914,0.84,1998,4
"HI","West",1999.25,303670,179127,124543,41,0.92,0.85,1999,1
"HI","West",1999.5,306422,179582,126840,41.4,0.929,0.866,1999,2
"HI","West",1999.75,310610,180064,130546,42,0.941,0.891,1999,3
"HI","West",2000,316249,180731,135518,42.9,0.959,0.925,1999,4
"HI","West",2000.25,322888,181517,141371,43.8,0.979,0.962,2000,1
"HI","West",2000.5,329924,183085,146839,44.5,1,1,2000,2
"HI","West",2000.75,337565,185109,152457,45.2,1.023,1.04,2000,3
"HI","West",2001,345951,187582,158370,45.8,1.049,1.083,2000,4
"HI","West",2001.25,354837,190890,163947,46.2,1.076,1.129,2001,1
"HI","West",2001.5,363894,193721,170172,46.8,1.103,1.175,2001,2
"HI","West",2001.75,373025,196471,176554,47.3,1.131,1.222,2001,3
"HI","West",2002,382549,198982,183567,48,1.16,1.272,2001,4
"HI","West",2002.25,393014,200481,192534,49,1.191,1.334,2002,1
"HI","West",2002.5,404938,201894,203044,50.1,1.227,1.409,2002,2
"HI","West",2002.75,418335,202735,215600,51.5,1.268,1.499,2002,3
"HI","West",2003,433633,202851,230782,53.2,1.314,1.608,2002,4
"HI","West",2003.25,451582,203180,248401,55,1.369,1.735,2003,1
"HI","West",2003.5,472927,203345,269582,57,1.433,1.887,2003,2
"HI","West",2003.75,498529,204506,294024,59,1.511,2.063,2003,3
"HI","West",2004,528062,207640,320422,60.7,1.601,2.252,2003,4
"HI","West",2004.25,560837,213135,347702,62,1.7,2.448,2004,1
"HI","West",2004.5,596618,220528,376090,63,1.808,2.652,2004,2
"HI","West",2004.75,634255,228587,405668,64,1.922,2.865,2004,3
"HI","West",2005,672683,236140,436543,64.9,2.039,3.089,2004,4
"HI","West",2005.25,711316,241850,469466,66,2.156,3.328,2005,1
"HI","West",2005.5,748482,246201,502281,67.1,2.269,3.566,2005,2
"HI","West",2005.75,781553,249843,531710,68,2.369,3.781,2005,3
"HI","West",2006,808622,253298,555324,68.7,2.451,3.953,2005,4
"HI","West",2006.25,829483,257074,572408,69,2.514,4.08,2006,1
"HI","West",2006.5,843885,260851,583033,69.1,2.558,4.16,2006,2
"HI","West",2006.75,853580,264233,589347,69,2.587,4.209,2006,3
"HI","West",2007,859959,266845,593114,69,2.607,4.239,2006,4
"HI","West",2007.25,862885,268468,594417,68.9,2.615,4.249,2007,1
"HI","West",2007.5,862493,270145,592348,68.7,2.614,4.238,2007,2
"HI","West",2007.75,859326,272256,587070,68.3,2.605,4.205,2007,3
"HI","West",2008,853805,275523,578282,67.7,2.588,4.146,2007,4
"HI","West",2008.25,846814,280746,566068,66.8,2.567,4.068,2008,1
"HI","West",2008.5,838389,286211,552178,65.9,2.541,3.972,2008,2
"HI","West",2008.75,827959,291506,536453,64.8,2.51,3.862,2008,3
"HI","West",2009,815980,295704,520277,63.8,2.473,3.748,2008,4
"HI","West",2009.25,801838,297133,504705,62.9,2.43,3.636,2009,1
"HI","West",2009.5,786639,296743,489897,62.3,2.384,3.53,2009,2
"HI","West",2009.75,773096,294470,478625,61.9,2.343,3.449,2009,3
"HI","West",2010,760826,290368,470458,61.8,2.306,3.389,2009,4
"HI","West",2010.25,749875,286890,462985,61.7,2.273,3.331,2010,1
"HI","West",2010.5,739920,285130,454790,61.5,2.243,3.272,2010,2
"HI","West",2010.75,730873,287280,443593,60.7,2.215,3.192,2010,3
"HI","West",2011,723503,296072,427432,59.1,2.193,3.078,2010,4
"HI","West",2011.25,718511,307446,411066,57.2,2.178,2.965,2011,1
"HI","West",2011.5,718985,319166,399819,55.6,2.179,2.887,2011,2
"HI","West",2011.75,724229,322897,401331,55.4,2.195,2.9,2011,3
"HI","West",2012,733954,323301,410653,56,2.225,2.971,2011,4
"HI","West",2012.25,749132,323720,425412,56.8,2.271,3.081,2012,1
"HI","West",2012.5,768971,324156,444814,57.8,2.331,3.224,2012,2
"HI","West",2012.75,792139,324614,467525,59,2.401,3.392,2012,3
"HI","West",2013,817955,325093,492862,60.3,2.479,3.579,2012,4
"HI","West",2013.25,844496,325595,518901,61.4,2.56,3.772,2013,1
"IA","Midwest",1975.25,25285,21948,3337,13.2,0.255,0,1975,1
"IA","Midwest",1975.5,26335,22277,4058,15.4,0.265,0,1975,2
"IA","Midwest",1975.75,27304,22568,4736,17.3,0.275,0,1975,3
"IA","Midwest",1976,28210,22831,5379,19.1,0.284,0,1975,4
"IA","Midwest",1976.25,29080,23119,5961,20.5,0.293,0,1976,1
"IA","Midwest",1976.5,29957,23404,6553,21.9,0.302,0,1976,2
"IA","Midwest",1976.75,30840,23724,7116,23.1,0.311,0,1976,3
"IA","Midwest",1977,31729,24107,7622,24,0.32,0,1976,4
"IA","Midwest",1977.25,32683,24557,8125,24.9,0.329,0,1977,1
"IA","Midwest",1977.5,33712,25090,8622,25.6,0.34,0,1977,2
"IA","Midwest",1977.75,34832,25661,9170,26.3,0.351,0,1977,3
"IA","Midwest",1978,36048,26244,9804,27.2,0.363,0,1977,4
"IA","Midwest",1978.25,37326,26827,10499,28.1,0.376,0,1978,1
"IA","Midwest",1978.5,38629,27393,11236,29.1,0.389,0,1978,2
"IA","Midwest",1978.75,39898,27979,11919,29.9,0.402,0.001,1978,3
"IA","Midwest",1979,41109,28608,12501,30.4,0.414,0.001,1978,4
"IA","Midwest",1979.25,42180,29303,12878,30.5,0.425,0.001,1979,1
"IA","Midwest",1979.5,43070,30065,13004,30.2,0.434,0.001,1979,2
"IA","Midwest",1979.75,43701,30882,12820,29.3,0.44,0.001,1979,3
"IA","Midwest",1980,44011,31743,12268,27.9,0.444,0.001,1979,4
"IA","Midwest",1980.25,44027,32589,11438,26,0.444,0,1980,1
"IA","Midwest",1980.5,43807,33442,10365,23.7,0.442,0,1980,2
"IA","Midwest",1980.75,43381,34256,9126,21,0.437,0,1980,3
"IA","Midwest",1981,42794,34988,7806,18.2,0.431,0,1980,4
"IA","Midwest",1981.25,42196,35640,6556,15.5,0.425,0,1981,1
"IA","Midwest",1981.5,41743,36215,5528,13.2,0.421,0,1981,2
"IA","Midwest",1981.75,41546,36782,4764,11.5,0.419,0,1981,3
"IA","Midwest",1982,41608,37398,4209,10.1,0.419,0,1981,4
"IA","Midwest",1982.25,41637,38085,3551,8.5,0.42,0,1982,1
"IA","Midwest",1982.5,41695,38808,2887,6.9,0.42,0,1982,2
"IA","Midwest",1982.75,41826,39492,2335,5.6,0.422,0,1982,3
"IA","Midwest",1983,42171,40062,2109,5,0.425,0,1982,4
"IA","Midwest",1983.25,42661,40528,2133,5,0.43,0,1983,1
"IA","Midwest",1983.5,43156,40998,2158,5,0.435,0,1983,2
"IA","Midwest",1983.75,43569,41391,2178,5,0.439,0,1983,3
"IA","Midwest",1984,43897,41702,2195,5,0.442,0,1983,4
"IA","Midwest",1984.25,44186,41977,2209,5,0.445,0,1984,1
"IA","Midwest",1984.5,44466,42060,2406,5.4,0.448,0,1984,2
"IA","Midwest",1984.75,44737,41895,2841,6.4,0.451,0,1984,3
"IA","Midwest",1985,45024,41873,3151,7,0.454,0,1984,4
"IA","Midwest",1985.25,45312,42067,3245,7.2,0.457,0,1985,1
"IA","Midwest",1985.5,45596,42415,3180,7,0.46,0,1985,2
"IA","Midwest",1985.75,45872,42835,3037,6.6,0.462,0,1985,3
"IA","Midwest",1986,46127,43245,2882,6.2,0.465,0,1985,4
"IA","Midwest",1986.25,46379,43535,2843,6.1,0.467,0,1986,1
"IA","Midwest",1986.5,46618,43763,2855,6.1,0.47,0,1986,2
"IA","Midwest",1986.75,46834,43959,2876,6.1,0.472,0,1986,3
"IA","Midwest",1987,47020,44152,2868,6.1,0.474,0,1986,4
"IA","Midwest",1987.25,47177,44386,2792,5.9,0.476,0,1987,1
"IA","Midwest",1987.5,47295,44641,2654,5.6,0.477,0,1987,2
"IA","Midwest",1987.75,47400,44908,2492,5.3,0.478,0,1987,3
"IA","Midwest",1988,47556,45178,2378,5,0.479,0,1987,4
"IA","Midwest",1988.25,47865,45472,2393,5,0.482,0,1988,1
"IA","Midwest",1988.5,48322,45906,2416,5,0.487,0,1988,2
"IA","Midwest",1988.75,48875,46432,2444,5,0.493,0,1988,3
"IA","Midwest",1989,49481,47007,2474,5,0.499,0,1988,4
"IA","Midwest",1989.25,50145,47637,2507,5,0.505,0,1989,1
"IA","Midwest",1989.5,50848,48305,2542,5,0.513,0,1989,2
"IA","Midwest",1989.75,51575,48996,2579,5,0.52,0.001,1989,3
"IA","Midwest",1990,52302,49687,2615,5,0.527,0.001,1989,4
"IA","Midwest",1990.25,53024,50373,2651,5,0.534,0.001,1990,1
"IA","Midwest",1990.5,53729,51042,2686,5,0.542,0.001,1990,2
"IA","Midwest",1990.75,54529,51802,2726,5,0.55,0.001,1990,3
"IA","Midwest",1991,55303,52538,2765,5,0.557,0.001,1990,4
"IA","Midwest",1991.25,56067,53263,2803,5,0.565,0.002,1991,1
"IA","Midwest",1991.5,56833,53991,2842,5,0.573,0.002,1991,2
"IA","Midwest",1991.75,57632,54750,2882,5,0.581,0.002,1991,3
"IA","Midwest",1992,58500,55575,2925,5,0.59,0.003,1991,4
"IA","Midwest",1992.25,59459,56486,2973,5,0.599,0.004,1992,1
"IA","Midwest",1992.5,60513,57487,3026,5,0.61,0.005,1992,2
"IA","Midwest",1992.75,61644,58562,3082,5,0.621,0.006,1992,3
"IA","Midwest",1993,62859,59716,3143,5,0.634,0.008,1992,4
"IA","Midwest",1993.25,64158,60950,3208,5,0.647,0.011,1993,1
"IA","Midwest",1993.5,65508,62233,3275,5,0.66,0.015,1993,2
"IA","Midwest",1993.75,66884,63540,3344,5,0.674,0.02,1993,3
"IA","Midwest",1994,68232,64820,3412,5,0.688,0.025,1993,4
"IA","Midwest",1994.25,69491,66017,3475,5,0.7,0.032,1994,1
"IA","Midwest",1994.5,70663,67129,3533,5,0.712,0.038,1994,2
"IA","Midwest",1994.75,71778,68189,3589,5,0.723,0.045,1994,3
"IA","Midwest",1995,72860,69217,3643,5,0.734,0.051,1994,4
"IA","Midwest",1995.25,73949,70251,3697,5,0.745,0.056,1995,1
"IA","Midwest",1995.5,75061,71308,3753,5,0.757,0.061,1995,2
"IA","Midwest",1995.75,76181,72371,3809,5,0.768,0.066,1995,3
"IA","Midwest",1996,77278,73414,3864,5,0.779,0.071,1995,4
"IA","Midwest",1996.25,78336,74419,3917,5,0.79,0.077,1996,1
"IA","Midwest",1996.5,79333,75366,3967,5,0.8,0.084,1996,2
"IA","Midwest",1996.75,80275,76262,4014,5,0.809,0.093,1996,3
"IA","Midwest",1997,81189,77130,4059,5,0.818,0.104,1996,4
"IA","Midwest",1997.25,82115,78009,4106,5,0.828,0.12,1997,1
"IA","Midwest",1997.5,83091,78936,4155,5,0.838,0.142,1997,2
"IA","Midwest",1997.75,84149,79941,4207,5,0.848,0.172,1997,3
"IA","Midwest",1998,85322,81056,4266,5,0.86,0.208,1997,4
"IA","Midwest",1998.25,86610,82279,4330,5,0.873,0.25,1998,1
"IA","Midwest",1998.5,87990,83591,4400,5,0.887,0.3,1998,2
"IA","Midwest",1998.75,89437,84965,4472,5,0.901,0.36,1998,3
"IA","Midwest",1999,90917,86372,4546,5,0.916,0.435,1998,4
"IA","Midwest",1999.25,92369,87751,4618,5,0.931,0.528,1999,1
"IA","Midwest",1999.5,93805,89115,4690,5,0.945,0.639,1999,2
"IA","Midwest",1999.75,95209,90449,4760,5,0.96,0.758,1999,3
"IA","Midwest",2000,96585,91755,4829,5,0.974,0.867,1999,4
"IA","Midwest",2000.25,97920,93024,4896,5,0.987,0.948,2000,1
"IA","Midwest",2000.5,99212,94252,4961,5,1,1,2000,2
"IA","Midwest",2000.75,100473,95308,5165,5.1,1.013,1.042,2000,3
"IA","Midwest",2001,101705,96290,5415,5.3,1.025,1.092,2000,4
"IA","Midwest",2001.25,102940,97129,5811,5.6,1.038,1.174,2001,1
"IA","Midwest",2001.5,104181,97884,6297,6,1.05,1.273,2001,2
"IA","Midwest",2001.75,105436,98657,6779,6.4,1.063,1.372,2001,3
"IA","Midwest",2002,106725,99548,7177,6.7,1.076,1.452,2001,4
"IA","Midwest",2002.25,108054,100515,7538,7,1.089,1.524,2002,1
"IA","Midwest",2002.5,109435,101512,7923,7.2,1.103,1.602,2002,2
"IA","Midwest",2002.75,110860,102337,8523,7.7,1.117,1.724,2002,3
"IA","Midwest",2003,112310,102794,9516,8.5,1.132,1.925,2002,4
"IA","Midwest",2003.25,113772,102996,10777,9.5,1.147,2.183,2003,1
"IA","Midwest",2003.5,115255,103047,12208,10.6,1.162,2.475,2003,2
"IA","Midwest",2003.75,116784,103370,13414,11.5,1.177,2.72,2003,3
"IA","Midwest",2004,118372,104385,13987,11.8,1.193,2.838,2003,4
"IA","Midwest",2004.25,120039,106399,13640,11.4,1.21,2.768,2004,1
"IA","Midwest",2004.5,121775,109137,12638,10.4,1.227,2.566,2004,2
"IA","Midwest",2004.75,123554,112209,11345,9.2,1.245,2.304,2004,3
"IA","Midwest",2005,125343,115226,10117,8.1,1.263,2.055,2004,4
"IA","Midwest",2005.25,127098,117620,9478,7.5,1.281,1.925,2005,1
"IA","Midwest",2005.5,128839,119668,9171,7.1,1.299,1.864,2005,2
"IA","Midwest",2005.75,130521,121464,9057,6.9,1.316,1.841,2005,3
"IA","Midwest",2006,132177,123101,9076,6.9,1.332,1.846,2005,4
"IA","Midwest",2006.25,133787,124687,9100,6.8,1.348,1.851,2006,1
"IA","Midwest",2006.5,135296,126164,9131,6.7,1.364,1.858,2006,2
"IA","Midwest",2006.75,136665,127479,9187,6.7,1.378,1.87,2006,3
"IA","Midwest",2007,137906,128583,9323,6.8,1.39,1.899,2006,4
"IA","Midwest",2007.25,139005,129559,9446,6.8,1.401,1.926,2007,1
"IA","Midwest",2007.5,139910,130419,9491,6.8,1.41,1.937,2007,2
"IA","Midwest",2007.75,140590,131320,9271,6.6,1.417,1.893,2007,3
"IA","Midwest",2008,141017,132414,8604,6.1,1.421,1.757,2007,4
"IA","Midwest",2008.25,141245,133918,7326,5.2,1.424,1.497,2008,1
"IA","Midwest",2008.5,141343,134275,7067,5,1.425,1.146,2008,2
"IA","Midwest",2008.75,141421,134350,7071,5,1.425,0.825,2008,3
"IA","Midwest",2009,141566,134488,7078,5,1.427,0.58,2008,4
"IA","Midwest",2009.25,141788,134698,7089,5,1.429,0.437,2009,1
"IA","Midwest",2009.5,142120,135014,7106,5,1.432,0.349,2009,2
"IA","Midwest",2009.75,142506,135381,7125,5,1.436,0.31,2009,3
"IA","Midwest",2010,142805,135639,7167,5,1.439,0.312,2009,4
"IA","Midwest",2010.25,142942,135466,7476,5.2,1.441,0.325,2010,1
"IA","Midwest",2010.5,142914,135073,7841,5.5,1.44,0.341,2010,2
"IA","Midwest",2010.75,142771,135509,7261,5.1,1.439,0.316,2010,3
"IA","Midwest",2011,142760,135622,7138,5,1.439,0.215,2010,4
"IA","Midwest",2011.25,142957,135809,7148,5,1.441,0.123,2011,1
"IA","Midwest",2011.5,143619,136438,7181,5,1.448,0.073,2011,2
"IA","Midwest",2011.75,144670,137436,7233,5,1.458,0.07,2011,3
"IA","Midwest",2012,145969,137439,8530,5.8,1.471,0.082,2011,4
"IA","Midwest",2012.25,147404,137443,9961,6.8,1.486,0.096,2012,1
"IA","Midwest",2012.5,148820,137448,11372,7.6,1.5,0.11,2012,2
"IA","Midwest",2012.75,150213,137454,12759,8.5,1.514,0.123,2012,3
"IA","Midwest",2013,151571,137462,14109,9.3,1.528,0.136,2012,4
"IA","Midwest",2013.25,152897,137471,15427,10.1,1.541,0.149,2013,1
"ID","West",1975.25,30834,27388,3446,11.2,0.227,0,1975,1
"ID","West",1975.5,30628,27573,3055,10,0.226,0,1975,2
"ID","West",1975.75,30622,27739,2883,9.4,0.226,0,1975,3
"ID","West",1976,30916,27954,2962,9.6,0.228,0,1975,4
"ID","West",1976.25,31511,28339,3172,10.1,0.232,0,1976,1
"ID","West",1976.5,32335,28839,3496,10.8,0.239,0,1976,2
"ID","West",1976.75,33271,29457,3814,11.5,0.245,0,1976,3
"ID","West",1977,34380,30195,4185,12.2,0.254,0,1976,4
"ID","West",1977.25,35685,30991,4694,13.2,0.263,0,1977,1
"ID","West",1977.5,37178,31862,5316,14.3,0.274,0,1977,2
"ID","West",1977.75,38836,32749,6086,15.7,0.287,0,1977,3
"ID","West",1978,40543,33598,6944,17.1,0.299,0,1977,4
"ID","West",1978.25,42189,34396,7793,18.5,0.311,0,1978,1
"ID","West",1978.5,43679,35138,8541,19.6,0.322,0,1978,2
"ID","West",1978.75,44981,35900,9081,20.2,0.332,0,1978,3
